datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2011-02-16 12:30:00,0.938,1.002,-0.012,-0.431,0.021,-25.000,0.976,1.014,1.483,0.924,228.525,0.425,0.409,0.576,0.988,0.914,0.416,0.441,0.499,0.486,-0.441,-3.752,3.902,-4.223,-0.864,2.120,-0.974,0.595,-16.807,113.921,1.000,2.119,2.138,2.079,2.110,0.938,2.034,0.822,0.774,0.801,2.122,2.137,-0.111,0.339,-14.980,-17.167,3.579,3.579,1.006,1.012,0.984,0.762,3.375,0.171,2.052,-1.247,-1.137,1.432,3.928,2.068,2.006,0.414,1.543,-29.571,1.069,1.159,1.342,0.371
2011-02-16 13:00:00,0.938,1.002,0.084,-0.705,0.069,-8.000,1.198,1.088,1.580,0.857,229.067,0.424,0.414,0.593,0.987,0.908,0.418,0.445,0.443,0.410,-0.317,-10.302,1.967,5.533,-0.830,2.129,-0.984,0.594,2.714,114.378,1.000,2.126,2.138,2.113,2.117,0.940,2.036,0.827,0.779,1.103,2.123,2.123,0.017,0.373,6.859,10.023,3.873,3.873,1.003,1.014,0.984,0.835,3.208,-3.723,6.759,-4.554,70.750,1.429,3.917,2.161,2.003,0.432,1.323,28.889,1.072,1.159,13.800,0.608
2011-02-16 13:30:00,0.938,1.003,0.143,-1.340,0.110,-16.333,1.108,1.136,1.600,1.055,228.627,0.377,0.414,0.641,0.986,0.902,0.419,0.447,0.335,0.306,-0.172,-23.478,1.525,-0.493,-0.929,2.127,-0.989,0.591,-0.516,114.318,1.000,2.117,2.138,2.117,2.117,0.941,2.036,0.826,0.779,1.240,2.123,2.120,0.171,0.415,7.179,6.641,3.974,3.974,1.002,1.015,0.984,0.693,3.275,3.929,1.231,3.265,2.476,1.427,3.905,2.167,2.000,0.433,1.249,17.483,1.080,1.163,1.127,0.736
2011-02-16 14:00:00,0.938,1.003,0.197,-3.590,0.150,36.667,0.737,1.152,1.667,1.204,228.207,0.341,0.416,0.658,0.985,0.896,0.420,0.448,0.305,0.259,-0.010,-4.202,1.991,6.899,-0.859,2.128,-0.734,0.589,6.165,114.199,1.000,2.112,2.138,2.117,2.117,0.941,2.036,0.819,0.779,1.355,2.123,2.120,0.331,0.473,7.520,-15.053,4.060,4.060,1.002,1.017,0.984,0.565,3.310,0.531,0.130,3.180,5.413,1.426,3.922,2.126,1.998,0.425,1.179,-33.083,1.089,1.167,1.008,0.663
2011-02-16 14:30:00,0.938,1.003,0.249,-7.562,0.184,10.250,0.750,1.188,1.653,0.909,227.544,0.357,0.413,0.680,0.984,0.892,0.420,0.446,0.362,0.297,0.165,-3.648,2.737,-2.212,-0.651,2.121,-0.666,0.586,-2.869,114.616,1.000,2.119,2.118,2.117,2.117,0.940,2.036,0.830,0.778,1.425,2.123,2.120,0.483,0.536,-7.800,12.421,4.090,4.090,1.001,1.017,0.983,0.388,3.307,0.984,1.192,1.821,2.783,1.417,3.887,2.140,1.985,0.428,1.093,44.625,1.097,1.171,0.924,0.673
2011-02-16 15:00:00,0.938,1.003,0.302,41.000,0.216,6.571,0.911,1.246,1.571,0.975,227.319,0.573,0.407,0.679,0.984,0.888,0.420,0.441,0.532,0.439,0.347,2.953,1.121,-1.266,-0.456,2.108,-0.611,0.584,-1.501,114.656,1.000,2.112,2.113,2.117,2.117,0.941,2.036,0.844,0.778,1.464,2.123,2.122,0.614,0.602,11.867,1.126,4.077,4.077,1.001,1.017,0.983,0.302,16.164,0.542,0.761,-0.305,1.832,1.415,3.887,2.135,1.983,0.427,0.949,3.606,1.105,1.175,1.194,0.522
2011-02-16 15:30:00,0.938,1.003,0.361,0.898,0.240,4.286,1.007,1.310,1.368,1.071,227.095,0.498,0.393,0.711,0.983,0.884,0.420,0.435,0.536,0.334,0.467,2.982,1.109,-1.812,-0.392,2.101,-0.711,0.582,-1.623,114.894,1.000,2.105,2.108,2.117,2.117,0.940,2.036,0.837,0.774,1.376,2.123,2.113,0.671,0.645,-7.431,0.983,3.701,3.701,0.999,1.017,0.984,0.268,38.640,0.947,1.522,-0.728,0.634,1.411,3.881,2.139,1.977,0.428,0.934,2.992,1.114,1.179,0.549,1.061
2011-02-17 09:30:00,0.938,1.003,0.386,0.625,0.252,3.714,1.019,1.382,1.393,0.947,226.142,0.384,0.392,0.709,0.983,0.882,0.420,0.434,0.405,0.318,0.469,0.013,-0.513,1.785,-0.566,2.097,-0.551,0.581,6.399,114.586,1.000,2.103,2.108,2.117,2.117,0.940,2.036,0.840,0.772,1.348,2.130,2.108,0.687,0.657,-0.706,0.096,3.562,3.562,0.998,1.018,0.984,0.183,25.946,0.006,0.289,-1.184,0.075,1.409,3.863,3.503,1.974,0.701,0.805,0.894,1.117,1.180,-0.214,0.693
2011-02-17 10:00:00,0.939,1.002,0.424,0.158,0.258,2.038,1.066,1.426,1.328,1.041,229.207,0.369,0.386,0.671,0.982,0.879,0.418,0.432,0.342,0.279,0.500,0.267,5.029,0.901,-1.589,2.097,-4.434,0.582,0.542,117.456,1.000,2.077,2.108,2.077,2.077,0.942,2.038,0.862,0.774,1.084,2.116,2.108,0.698,0.665,6.067,0.308,2.654,2.654,0.998,1.016,0.984,0.566,4.831,0.257,0.431,-0.125,-0.138,1.393,3.826,2.448,1.951,0.490,1.483,0.807,1.116,1.179,1.242,0.600
2011-02-17 10:30:00,0.939,1.002,0.459,0.156,0.257,1.424,0.874,1.418,1.395,0.928,228.796,0.417,0.384,0.682,0.981,0.876,0.416,0.430,0.428,0.397,0.553,0.202,16.912,0.724,-1.520,2.091,-5.348,0.581,0.895,117.158,1.000,2.077,2.108,2.077,2.077,0.939,2.038,0.866,0.773,0.921,2.113,2.105,0.710,0.682,64.643,0.292,2.189,2.189,0.996,1.014,0.984,0.428,5.224,0.123,0.545,0.221,-0.084,1.394,3.820,2.159,1.953,0.432,1.594,0.784,1.113,1.177,1.232,0.798
2011-02-17 11:00:00,0.939,1.002,0.516,0.224,0.251,1.081,0.596,1.491,1.450,0.849,229.524,0.392,0.383,0.703,0.981,0.873,0.412,0.433,0.485,0.389,0.617,0.278,3.195,0.071,-1.618,2.079,-15.701,0.583,-0.166,117.406,1.000,2.072,2.108,2.072,2.072,0.938,2.038,0.882,0.774,0.845,2.113,2.097,0.712,0.706,4.922,0.312,1.946,1.946,0.993,1.013,0.984,0.466,6.073,0.131,0.328,0.224,-0.032,1.396,3.831,2.079,1.955,0.416,1.700,0.778,1.109,1.175,1.103,1.071
2011-02-17 11:30:00,0.939,1.001,0.571,0.316,0.247,0.869,1.316,1.558,1.354,0.983,229.431,0.384,0.379,0.715,0.980,0.870,0.410,0.437,0.533,0.415,0.703,0.229,2.705,-0.589,-1.477,2.079,-8.500,0.584,-1.469,117.446,1.000,2.072,2.109,2.072,2.072,0.941,2.038,0.891,0.782,0.779,2.113,2.097,0.683,0.734,4.864,0.302,1.751,1.751,0.991,1.011,0.984,0.592,5.051,0.140,1.485,0.249,0.053,1.395,3.826,2.329,1.954,0.466,1.666,0.767,1.105,1.172,1.060,0.678
2011-02-17 12:00:00,0.939,1.001,0.610,0.318,0.242,0.752,2.000,1.577,1.380,0.981,228.796,0.378,0.377,0.730,0.979,0.869,0.408,0.439,0.468,0.376,0.802,0.237,2.119,1.211,-1.449,2.071,-8.074,0.583,1.151,117.238,1.000,2.075,2.109,2.072,2.072,0.942,2.038,0.889,0.782,0.726,2.113,2.097,0.682,0.760,4.675,0.347,1.619,1.619,0.991,1.010,0.985,0.562,5.234,0.327,1.800,0.184,0.089,1.393,3.820,2.339,1.952,0.468,1.441,0.860,1.101,1.169,6.846,0.618
2011-02-17 12:30:00,0.939,1.000,0.612,0.180,0.239,0.643,1.400,1.627,1.373,0.998,228.478,0.388,0.372,0.730,0.979,0.866,0.405,0.438,0.500,0.416,0.889,-0.000,1.703,1.575,-1.621,2.071,15.418,0.581,2.022,117.575,1.000,2.071,2.109,2.072,2.072,0.943,2.038,0.896,0.779,0.643,2.108,2.091,0.655,0.773,3.183,0.208,1.488,1.488,0.990,1.008,0.985,0.507,5.223,-1.020,0.662,0.104,0.192,1.387,3.814,2.403,1.943,0.481,1.236,0.612,1.098,1.166,1.792,0.684
2011-02-17 13:00:00,0.939,1.000,0.620,0.029,0.232,0.554,1.520,1.647,1.356,1.085,228.964,0.398,0.368,0.710,0.978,0.863,0.403,0.441,0.460,0.379,0.876,0.128,5.188,-0.160,6.534,2.070,2.732,0.580,-0.224,117.287,1.000,2.071,2.109,2.072,2.072,0.948,2.038,0.896,0.776,0.574,2.108,2.075,0.545,0.737,8.021,0.294,1.384,1.384,0.992,1.006,0.985,0.570,2.972,-0.333,1.573,0.169,0.229,1.394,3.820,2.458,1.952,0.492,1.684,0.778,1.096,1.164,-3.169,0.761
2011-02-17 13:30:00,0.939,1.001,0.639,0.033,0.234,0.503,1.764,1.686,1.395,1.413,229.506,0.348,0.365,0.696,0.978,0.861,0.401,0.442,0.339,0.267,1.003,0.301,1.798,-0.695,1.392,2.071,1.008,0.579,-1.068,117.297,1.000,2.075,2.109,2.072,2.072,0.955,2.038,0.898,0.777,0.534,2.108,2.075,0.533,0.750,5.008,0.419,1.326,1.326,0.992,1.005,0.984,0.712,3.447,1.375,1.196,0.271,0.259,1.397,3.831,2.574,1.957,0.515,1.574,0.986,1.094,1.163,4.439,0.990
2011-02-17 14:00:00,0.939,1.000,0.654,0.148,0.239,0.457,3.143,1.725,1.615,2.000,229.758,0.317,0.364,0.740,0.977,0.860,0.398,0.444,0.315,0.251,1.139,0.296,1.603,-1.848,1.510,2.076,1.042,0.579,-2.101,117.526,1.000,2.076,2.109,2.074,2.076,0.964,2.039,0.920,0.792,0.499,2.099,2.071,0.545,0.766,4.619,0.408,1.275,1.275,0.995,1.003,0.985,0.704,4.153,0.874,0.462,0.498,0.327,1.396,3.831,3.069,1.955,0.614,1.462,0.950,1.093,1.161,3.798,0.738
2011-02-17 14:30:00,0.939,1.000,0.676,0.225,0.244,0.429,2.361,1.765,1.620,1.757,229.244,0.332,0.363,0.715,0.976,0.858,0.396,0.448,0.401,0.287,1.293,0.173,1.968,2.029,1.357,2.078,1.026,0.577,1.806,117.585,1.000,2.076,2.109,2.074,2.076,0.967,2.039,0.916,0.793,0.481,2.097,2.071,0.589,0.785,4.044,0.341,1.242,1.242,0.996,1.001,0.985,0.602,8.822,1.207,1.233,0.590,0.330,1.392,3.826,3.040,1.950,0.608,1.314,0.827,1.094,1.162,3.236,0.617
2011-02-17 15:00:00,0.939,0.999,0.681,0.305,0.257,0.408,0.681,1.788,1.596,1.541,229.188,0.540,0.361,0.710,0.976,0.856,0.395,0.451,0.565,0.429,1.419,0.074,1.441,2.787,1.209,2.073,0.998,0.575,1.991,117.645,1.000,2.071,2.109,2.071,2.071,0.965,2.039,0.912,0.789,0.470,2.097,2.071,0.602,0.804,3.432,0.331,1.215,1.215,0.998,1.001,0.985,0.676,9.208,0.768,0.862,0.397,0.384,1.391,3.826,2.916,1.948,0.583,1.219,0.807,1.096,1.162,1.267,0.677
2011-02-17 15:30:00,0.939,0.999,0.701,0.412,0.272,0.395,0.781,1.778,1.584,1.275,229.889,0.485,0.362,0.708,0.975,0.856,0.394,0.454,0.570,0.357,1.577,0.162,2.828,-0.023,1.251,2.073,0.860,0.574,-0.477,117.585,1.000,2.075,2.109,2.075,2.075,0.967,2.043,0.920,0.792,0.473,2.097,2.072,0.579,0.819,5.601,0.425,1.198,1.198,0.999,0.999,0.985,0.813,3.928,0.740,1.440,0.619,0.597,1.396,3.837,2.842,1.955,0.568,1.614,0.992,1.098,1.163,1.200,0.685
2011-02-18 09:30:00,0.939,0.999,0.695,0.431,0.277,0.388,0.830,1.732,1.566,1.184,229.001,0.383,0.362,0.751,0.975,0.855,0.394,0.455,0.428,0.357,1.577,0.173,1.302,0.130,0.591,2.070,0.495,0.572,0.608,117.367,1.000,2.074,2.109,2.074,2.074,0.965,2.043,0.922,0.789,0.469,2.091,2.073,0.566,0.820,9.672,0.379,1.188,1.188,0.999,0.999,0.985,0.647,7.098,0.465,0.551,0.567,0.647,1.393,3.820,2.535,1.951,0.507,1.109,0.932,1.100,1.163,-0.046,0.633
2011-02-18 10:00:00,0.939,0.998,0.681,0.452,0.286,0.401,0.559,1.732,1.524,1.018,228.497,0.365,0.363,0.660,0.974,0.854,0.393,0.454,0.329,0.279,1.570,0.239,-0.247,0.898,-0.349,2.088,-0.205,0.569,1.214,116.453,1.000,2.074,2.109,2.074,2.074,0.963,2.043,0.912,0.785,0.466,2.087,2.088,0.569,0.823,-5.721,0.566,1.174,1.174,1.001,0.999,0.985,0.804,8.127,0.287,0.428,0.225,8.000,1.401,3.836,1.639,1.962,0.328,0.875,1.388,1.100,1.163,-0.078,1.085
2011-02-18 10:30:00,0.939,0.998,0.659,0.205,0.298,0.409,0.414,1.764,1.586,0.884,229.039,0.423,0.363,0.766,0.974,0.853,0.393,0.453,0.404,0.380,1.567,0.218,0.020,-0.048,-0.130,2.087,0.054,0.565,-0.060,116.453,1.000,2.082,2.109,2.074,2.074,0.962,2.043,0.903,0.785,0.470,2.087,2.087,0.579,0.838,-19.136,0.584,1.184,1.184,1.001,0.999,0.985,0.999,6.336,0.890,0.934,0.270,-0.448,1.404,3.842,1.568,1.967,0.314,0.955,1.361,1.100,1.163,1.211,0.746
2011-02-18 11:00:00,0.939,0.998,0.623,0.301,0.311,0.421,0.904,1.764,1.695,0.655,228.020,0.417,0.363,0.808,0.974,0.852,0.394,0.452,0.478,0.364,1.548,0.109,-0.249,-1.391,-0.018,2.082,0.013,0.560,-5.365,116.394,1.000,2.087,2.109,2.074,2.074,0.964,2.043,0.911,0.791,0.471,2.084,2.084,0.590,0.842,4.714,0.426,1.171,1.171,1.002,1.000,0.985,0.771,5.947,0.039,-0.030,0.319,0.175,1.398,3.825,1.954,1.959,0.391,0.380,1.097,1.101,1.163,-0.066,0.745
2011-02-18 11:30:00,0.940,0.999,0.588,0.327,0.324,0.439,0.815,1.796,1.516,0.705,228.599,0.398,0.358,0.779,0.973,0.852,0.395,0.449,0.487,0.333,1.511,0.225,-0.361,1.082,0.779,2.096,1.014,0.555,0.526,115.768,1.000,2.087,2.109,2.074,2.074,0.962,2.043,0.900,0.789,0.477,2.096,2.096,0.598,0.850,-0.958,0.516,1.178,1.178,1.002,1.001,0.985,1.003,9.762,0.038,1.761,0.274,0.172,1.410,3.859,1.733,1.975,0.347,0.615,1.222,1.101,1.163,-0.000,0.828
2011-02-18 12:00:00,0.940,0.998,0.569,0.169,0.344,0.454,0.445,1.830,1.472,0.639,228.758,0.385,0.352,0.737,0.973,0.852,0.396,0.446,0.443,0.276,1.507,0.217,-0.603,-0.921,2.200,2.103,1.402,0.551,-1.219,115.530,1.000,2.090,2.109,2.074,2.074,0.959,2.043,0.893,0.790,0.499,2.102,2.102,0.598,0.850,-0.815,0.446,1.240,1.240,1.004,1.002,0.985,1.068,10.040,0.078,4.143,0.197,0.256,1.414,3.882,1.686,1.980,0.337,1.008,1.105,1.098,1.161,0.027,0.635
2011-02-18 12:30:00,0.940,0.998,0.564,0.027,0.361,0.465,0.782,1.865,1.463,0.645,228.852,0.390,0.345,0.754,0.972,0.852,0.396,0.444,0.467,0.326,1.578,0.085,-4.806,16.600,-1.071,2.104,-1.010,0.548,32.231,115.470,1.000,2.103,2.109,2.074,2.082,0.961,2.043,0.893,0.792,0.534,2.102,2.102,0.611,0.869,-0.525,0.367,1.333,1.333,1.005,1.004,0.985,1.103,6.239,-0.113,2.036,0.127,0.248,1.415,3.888,1.774,1.982,0.355,1.204,1.018,1.095,1.159,-1.603,1.027
2011-02-18 13:00:00,0.940,0.998,0.543,0.015,0.377,0.477,1.700,1.920,1.469,0.829,229.011,0.405,0.337,0.736,0.972,0.851,0.397,0.442,0.444,0.301,1.625,0.114,-1.867,0.562,-9.229,2.105,-4.578,0.545,0.751,115.530,1.000,2.105,2.109,2.074,2.087,0.962,2.043,0.897,0.793,0.568,2.102,2.102,0.626,0.888,-0.673,0.353,1.407,1.407,1.006,1.005,0.985,1.022,7.028,1.262,10.333,0.073,0.225,1.415,3.888,1.887,1.982,0.377,1.155,0.967,1.092,1.157,-2.473,0.628
2011-02-18 13:30:00,0.940,0.997,0.530,0.079,0.389,0.481,1.698,1.979,1.440,0.981,228.983,0.353,0.333,0.722,0.971,0.852,0.397,0.440,0.340,0.247,1.627,0.186,0.568,0.609,-1.366,2.105,-0.875,0.543,0.208,115.986,1.000,2.098,2.109,2.074,2.087,0.964,2.043,0.890,0.795,0.599,2.102,2.102,0.597,0.892,-2.599,0.371,1.457,1.457,1.006,1.006,0.985,1.022,5.453,0.682,1.283,0.100,0.198,1.409,3.865,1.960,1.974,0.392,1.307,0.969,1.089,1.155,-2.931,0.656
2011-02-18 14:00:00,0.940,0.997,0.513,0.171,0.398,0.486,1.246,2.043,1.139,0.971,228.983,0.325,0.331,0.700,0.971,0.853,0.397,0.440,0.316,0.246,1.641,0.194,-0.260,0.055,-0.251,2.103,-0.180,0.541,0.071,116.135,1.000,2.096,2.109,2.074,2.092,0.963,2.043,0.906,0.799,0.624,2.102,2.103,0.573,0.900,-0.879,0.389,1.464,1.464,1.005,1.007,0.985,1.019,7.667,0.799,0.275,0.033,0.118,1.408,3.865,1.935,1.972,0.387,2.045,1.043,1.086,1.153,-4.487,0.732
2011-02-18 14:30:00,0.940,0.997,0.497,0.297,0.410,0.490,1.108,2.091,1.118,1.273,228.319,0.352,0.329,0.716,0.970,0.853,0.399,0.440,0.399,0.276,1.708,0.087,2.082,-1.613,-0.107,2.092,-0.293,0.539,-1.204,116.225,1.000,2.092,2.109,2.074,2.092,0.963,2.043,0.926,0.800,0.647,2.099,2.099,0.553,0.905,-0.246,0.323,1.433,1.433,1.004,1.008,0.985,0.923,6.142,1.436,1.740,0.296,0.104,1.402,3.853,1.983,1.964,0.397,1.672,0.958,1.083,1.151,-5.500,0.592
2011-02-18 15:00:00,0.940,0.996,0.465,0.388,0.417,0.494,1.416,2.068,1.154,1.512,227.777,0.578,0.323,0.723,0.970,0.854,0.402,0.439,0.553,0.388,1.842,0.071,1.325,-2.347,-1.000,2.090,-1.205,0.535,-4.311,116.135,1.000,2.091,2.109,2.074,2.092,0.964,2.043,0.931,0.800,0.671,2.099,2.097,0.552,0.923,0.594,0.282,1.384,1.384,1.003,1.009,0.985,0.943,5.239,0.991,0.898,7.966,0.133,1.400,3.847,2.023,1.961,0.405,1.400,0.847,1.082,1.149,1.431,0.981
2011-02-18 15:30:00,0.940,0.996,0.506,0.163,0.434,0.509,2.221,2.045,1.428,1.752,230.692,0.520,0.319,0.938,0.970,0.855,0.403,0.437,0.533,0.325,2.359,0.378,-0.513,-2.199,-3.835,2.101,-4.601,0.539,-3.187,115.371,1.000,2.108,2.109,2.080,2.108,0.976,2.049,0.977,0.822,0.753,2.101,2.101,0.584,0.989,-0.770,0.693,1.503,1.503,1.001,1.009,0.986,1.510,5.744,0.769,2.365,-2.614,-0.312,1.428,3.917,2.728,2.000,0.546,-2.605,1.519,1.082,1.149,2.255,0.731
2011-02-21 09:30:00,0.940,0.996,0.569,-0.000,0.444,0.514,1.690,2.023,1.404,1.439,229.197,0.427,0.318,0.819,0.970,0.855,0.405,0.437,0.424,0.294,2.456,-0.002,3.353,1.901,2.540,2.101,1.849,0.540,0.739,116.870,1.000,2.099,2.109,2.098,2.099,0.975,2.049,0.961,0.821,0.798,2.101,2.101,0.580,1.006,-5.163,0.254,1.573,1.573,1.001,1.009,0.986,1.048,2.720,0.529,0.845,7.209,-2.345,1.400,3.848,1.542,1.961,0.308,3.874,0.783,1.083,1.150,1.149,0.724
2011-02-21 10:00:00,0.940,0.996,0.658,-0.877,0.457,0.485,1.030,1.915,1.463,1.112,229.552,0.422,0.316,0.830,0.969,0.857,0.409,0.437,0.317,0.242,2.513,-0.174,2.542,-0.542,0.160,2.115,0.486,0.542,-0.419,117.208,1.000,2.093,2.109,2.093,2.093,0.973,2.049,0.953,0.814,0.818,2.101,2.101,0.573,1.006,-6.973,0.105,1.586,1.586,1.000,1.009,0.986,1.108,2.922,0.272,0.548,1.193,0.642,1.398,3.831,1.532,1.959,0.306,3.013,0.508,1.090,1.152,1.327,0.824
2011-02-21 10:30:00,0.941,0.996,0.848,1.274,0.473,0.467,0.795,1.837,1.544,1.114,231.346,0.482,0.314,0.829,0.969,0.858,0.414,0.438,0.436,0.323,2.653,0.210,-5.942,-4.605,-0.699,2.091,-0.995,0.547,-4.233,116.622,1.000,2.098,2.109,2.098,2.098,0.982,2.053,0.974,0.814,0.857,2.101,2.101,0.563,1.017,-2.747,0.502,1.631,1.631,0.998,1.010,0.987,1.835,3.513,0.663,1.125,0.514,0.502,1.416,3.883,1.943,1.984,0.389,-42.125,1.158,1.096,1.156,3.071,0.705
2011-02-21 11:00:00,0.941,0.996,1.242,5.069,0.503,0.470,2.008,1.784,1.587,1.224,231.795,0.508,0.319,0.869,0.969,0.859,0.418,0.441,0.553,0.475,3.018,0.408,-5.509,-1.380,-0.325,2.094,-0.717,0.555,-2.089,116.662,1.000,2.105,2.109,2.102,2.102,0.992,2.057,1.006,0.821,0.957,2.101,2.101,0.561,1.063,-2.365,0.648,1.760,1.760,0.999,1.010,0.987,1.912,3.672,0.125,0.713,1.198,0.683,1.418,3.889,2.596,1.987,0.519,-12.904,1.369,1.106,1.160,1.593,0.961
2011-02-21 11:30:00,0.941,0.995,1.854,3.470,0.534,0.481,2.532,1.722,1.892,1.162,232.402,0.463,0.327,0.942,0.969,0.862,0.424,0.446,0.538,0.420,3.376,0.485,-4.696,0.874,-0.669,2.108,-1.369,0.563,0.797,117.059,1.000,2.110,2.109,2.108,2.108,1.003,2.063,1.049,0.840,1.029,2.101,2.101,0.561,1.110,-2.498,0.743,1.776,1.776,1.000,1.010,0.987,1.918,3.887,0.400,4.806,2.088,1.090,1.417,3.878,3.462,1.985,0.692,-11.215,1.506,1.120,1.167,2.063,1.539
2011-02-21 12:00:00,0.941,0.995,2.860,1.878,0.564,0.499,1.657,1.667,1.976,1.043,232.916,0.452,0.336,0.954,0.968,0.865,0.428,0.452,0.524,0.388,3.829,0.564,-3.471,-1.531,-1.161,2.115,-2.013,0.573,-2.344,116.741,1.000,2.117,2.109,2.114,2.114,1.005,2.069,1.071,0.844,1.088,2.101,2.115,0.572,1.178,-2.419,0.882,1.733,1.733,1.001,1.010,0.989,2.078,4.774,0.654,-5.833,2.488,1.456,1.424,3.906,3.584,1.995,0.717,-7.949,1.728,1.137,1.176,-1.153,0.929
2011-02-21 12:30:00,0.942,0.995,4.985,1.681,0.596,0.527,1.444,1.633,2.033,1.146,233.906,0.460,0.344,0.962,0.968,0.868,0.434,0.459,0.545,0.402,4.546,0.683,-3.100,-0.643,-1.017,2.117,-2.680,0.587,-1.163,116.979,1.000,2.125,2.109,2.121,2.121,1.016,2.076,1.129,0.855,1.140,2.101,2.092,0.601,1.261,-2.565,1.001,1.673,1.673,1.002,1.010,0.989,2.246,4.089,1.097,-35.667,3.170,1.523,1.428,3.924,4.114,2.000,0.823,-6.056,1.877,1.157,1.186,-1.799,0.893
2011-02-21 13:00:00,0.942,0.995,15.600,1.728,0.634,0.562,1.237,1.603,1.898,1.368,234.551,0.458,0.356,0.954,0.969,0.871,0.439,0.469,0.541,0.479,5.500,0.612,-2.506,1.306,-1.296,2.122,-4.165,0.603,1.168,117.277,1.000,2.125,2.109,2.125,2.125,1.023,2.082,1.171,0.866,1.201,2.101,2.094,0.641,1.352,-2.496,1.005,1.610,1.610,1.004,1.010,0.990,2.142,3.789,1.874,-7.564,3.479,2.529,1.428,3.913,4.104,2.000,0.821,-5.473,1.871,1.182,1.198,-2.119,0.743
2011-02-21 13:30:00,0.942,0.995,-24.667,1.955,0.672,0.595,1.013,1.576,1.902,1.373,235.028,0.436,0.379,0.946,0.969,0.877,0.446,0.482,0.506,0.480,6.795,0.609,-2.646,-0.328,-1.807,2.127,-3.404,0.619,-0.736,117.089,1.000,2.130,2.109,2.130,2.130,1.034,2.086,1.196,0.877,1.278,2.101,2.108,0.666,1.459,-2.954,1.076,1.556,1.556,1.007,1.011,0.991,2.278,4.017,1.067,2.282,3.402,3.606,1.433,3.919,4.279,2.007,0.856,-7.000,1.991,1.209,1.212,-2.215,1.091
2011-02-21 14:00:00,0.943,0.995,-7.984,2.474,0.725,0.633,1.328,1.565,1.914,1.275,235.803,0.425,0.402,0.933,0.968,0.882,0.454,0.496,0.504,0.476,8.712,0.686,-2.437,0.008,-2.124,2.136,-3.363,0.637,-0.346,117.168,1.000,2.137,2.109,2.137,2.137,1.043,2.093,1.237,0.886,1.377,2.101,2.115,0.697,1.587,-2.746,1.146,1.522,1.522,1.007,1.011,0.991,2.599,4.348,1.157,1.448,4.142,4.148,1.437,3.936,4.462,2.013,0.892,-5.443,2.081,1.240,1.227,-2.616,1.452
2011-02-21 14:30:00,0.943,0.994,-5.457,3.233,0.790,0.673,1.250,1.534,1.893,1.127,236.597,0.501,0.434,0.878,0.969,0.888,0.466,0.517,0.650,0.600,11.736,0.682,-2.728,0.400,-2.303,2.139,-5.890,0.658,0.534,117.645,1.000,2.137,2.109,2.137,2.137,1.060,2.104,1.275,0.900,1.504,2.101,2.117,0.722,1.728,-3.107,1.125,1.488,1.488,1.007,1.012,0.993,3.202,3.471,1.188,4.968,4.997,4.551,1.436,3.948,4.642,2.011,0.928,-6.057,2.030,1.274,1.245,-2.973,0.883
2011-02-21 15:00:00,0.943,0.995,-5.304,3.165,0.871,0.719,0.986,1.519,1.817,1.099,236.990,0.733,0.461,0.816,0.969,0.895,0.481,0.544,0.816,0.686,16.725,0.726,-2.701,0.087,-3.380,2.140,-6.131,0.680,-0.323,117.704,1.000,2.137,2.109,2.137,2.137,1.069,2.123,1.298,0.910,1.621,2.115,2.122,0.760,1.898,-3.639,1.206,1.437,1.437,1.007,1.012,0.993,3.242,3.638,1.162,1.585,2.996,3.838,1.438,3.953,4.576,2.013,0.915,-8.138,2.150,1.311,1.264,4.306,0.811
2011-02-21 15:30:00,0.943,0.995,-5.742,2.743,0.945,0.752,0.991,1.506,1.698,1.057,237.662,0.606,0.470,0.636,0.970,0.902,0.489,0.560,0.685,0.416,28.680,0.827,-3.009,0.486,-2.495,2.158,-3.022,0.702,0.143,116.672,1.000,2.142,2.109,2.142,2.142,1.086,2.127,1.347,0.917,1.696,2.093,2.129,0.795,2.069,-3.663,1.499,1.394,1.394,1.008,1.013,0.995,4.973,4.082,0.887,3.695,4.007,5.171,1.454,3.988,4.702,2.037,0.940,-7.868,2.623,1.340,1.279,4.405,0.615
2011-02-22 09:30:00,0.943,0.995,-5.322,2.879,0.992,0.768,0.877,1.512,1.790,1.007,237.205,0.571,0.480,0.759,0.970,0.906,0.493,0.566,0.703,0.630,28.760,0.845,-3.865,1.315,-2.302,2.147,-4.466,0.712,0.581,117.019,1.000,2.142,2.109,2.142,2.142,1.093,2.129,1.356,0.922,1.749,2.092,2.129,0.797,2.150,-3.838,1.126,1.384,1.384,1.007,1.014,0.995,5.742,4.429,0.626,1.660,4.860,4.840,1.447,3.977,6.413,2.027,1.283,-8.395,2.056,1.360,1.289,3.552,0.639
