datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2010-11-03 10:30:00,1.061,0.253,0.390,0.827,1.952,0.821,0.934,1.147,1.170,1.647,0.582,0.919,-0.026,-0.787,1.600,-5.352,0.991,5.172,1.283,1.606,0.643,0.536,0.684,0.598,0.498,0.692,0.991,1.056,1.075,1.116,1.116,0.994,1.005,0.921,0.870,0.879,0.113,0.121,0.500,0.497,0.772,0.712,0.695,1.864,0.762,0.853,0.674,1.919,1.942,1.940,1.940,2.002,1.969,1.969,1.925,2.308,-3.454,1.593,5.786,0.785,0.519,0.671,0.615,0.815,0.814,0.988,0.000,112.154,135.591
2010-11-03 11:00:00,1.063,0.254,0.435,0.829,2.176,1.030,1.092,1.434,1.161,1.652,0.582,0.905,0.405,-0.453,1.711,-0.846,0.936,1.960,1.281,1.604,0.675,0.534,0.684,0.597,0.561,0.709,0.996,1.057,1.075,1.104,1.104,0.993,1.005,0.921,0.870,0.878,0.353,0.149,0.508,0.500,0.772,0.949,0.669,1.809,0.768,0.857,0.676,1.919,1.942,1.941,1.953,2.002,1.969,1.969,1.950,1.537,-0.781,1.467,1.892,0.623,0.995,0.929,0.708,0.830,0.664,0.910,0.000,111.965,135.008
2010-11-03 11:30:00,1.064,0.254,0.451,0.830,2.256,0.741,1.238,1.964,1.173,1.656,0.581,0.874,0.734,-0.121,2.632,0.726,0.879,1.328,1.280,1.601,0.660,0.528,0.686,0.597,0.629,0.723,0.996,1.057,1.075,1.091,1.091,0.992,1.005,0.922,0.871,0.878,0.402,0.183,0.529,0.503,0.771,1.231,0.831,1.443,0.768,0.883,0.678,1.919,1.942,1.941,1.956,2.002,1.969,1.964,1.963,1.667,0.678,1.544,1.369,0.619,1.165,0.750,0.633,0.860,0.645,0.891,0.000,111.883,134.843
2010-11-03 12:00:00,1.064,0.254,0.478,0.830,2.390,0.298,1.615,1.719,1.181,1.667,0.581,0.851,0.740,0.077,0.268,0.257,0.818,1.485,1.279,1.599,0.670,0.523,0.688,0.597,0.719,0.752,0.996,1.057,1.075,1.081,1.081,0.993,1.004,0.922,0.870,0.877,0.294,0.219,0.550,0.506,0.772,1.492,0.861,1.425,0.781,0.888,0.680,1.919,1.942,1.941,1.956,2.002,1.969,1.947,1.963,0.216,-0.210,1.380,1.595,0.634,0.934,0.699,0.615,0.862,0.631,0.845,0.000,111.981,134.911
2010-11-03 12:30:00,1.063,0.253,0.564,0.829,2.822,0.725,2.511,1.702,1.176,1.657,0.581,0.824,0.961,0.397,0.536,1.981,0.680,1.272,1.278,1.596,0.691,0.521,0.689,0.598,0.820,0.779,0.996,1.059,1.076,1.069,1.069,0.995,1.003,0.924,0.870,0.876,0.291,0.263,0.572,0.508,0.771,2.492,1.135,1.517,0.809,0.894,0.681,1.925,1.948,1.948,1.962,2.002,1.969,1.937,1.957,0.358,3.259,1.245,1.491,0.683,0.759,0.610,0.557,0.895,0.826,0.671,0.000,112.372,135.533
2010-11-03 13:00:00,1.066,0.254,0.550,0.831,2.748,0.713,28.333,1.746,1.185,1.663,0.582,0.804,1.428,0.894,0.384,-0.078,0.606,1.202,1.276,1.594,0.663,0.523,0.690,0.598,0.962,0.817,0.996,1.061,1.077,1.061,1.061,1.000,1.002,0.924,0.871,0.876,0.412,0.330,0.594,0.510,0.770,1.479,1.303,1.334,0.873,0.893,0.681,1.925,1.948,1.960,1.961,2.002,1.969,1.956,1.968,-0.435,-0.168,1.131,1.485,0.737,0.739,0.598,0.504,14.791,1.493,1.362,0.000,112.101,134.853
2010-11-03 13:30:00,1.070,0.255,0.543,0.834,2.716,1.103,-2.169,1.928,1.193,1.685,0.583,0.787,3.423,1.550,-0.355,0.488,0.675,0.982,1.275,1.592,0.662,0.536,0.689,0.598,1.128,0.862,0.996,1.063,1.078,1.055,1.055,1.002,1.001,0.925,0.871,0.876,0.467,0.393,0.619,0.512,0.771,0.730,1.347,1.256,0.890,0.895,0.683,1.925,1.948,1.961,1.960,2.002,1.969,1.965,1.968,0.713,0.506,1.146,1.309,0.682,0.587,0.453,0.457,9.348,1.803,1.515,0.000,112.158,134.464
2010-11-03 14:00:00,1.076,0.257,0.504,0.839,2.520,3.719,-5.972,2.172,1.207,1.705,0.584,0.788,-2.610,3.083,-0.191,0.103,0.650,0.703,1.274,1.589,0.644,0.555,0.688,0.598,1.426,0.919,0.998,1.065,1.079,1.059,1.059,1.003,1.000,0.927,0.872,0.875,0.675,0.472,0.650,0.514,0.770,0.464,1.115,1.191,0.892,0.891,0.683,1.925,1.948,1.961,1.970,2.002,1.969,1.979,1.983,0.478,0.849,1.209,0.961,0.603,0.785,0.599,0.497,6.019,1.328,1.158,0.000,112.121,133.599
2010-11-03 14:30:00,1.075,0.257,0.500,0.838,2.502,2.792,-2.271,2.304,1.204,1.691,0.586,0.790,-0.702,-9.837,0.085,0.906,0.633,0.811,1.273,1.587,0.599,0.573,0.687,0.598,1.815,0.973,1.000,1.067,1.080,1.061,1.061,1.004,1.000,0.927,0.871,0.875,1.159,0.600,0.687,0.516,0.770,0.607,1.112,1.100,0.906,0.893,0.683,1.925,1.948,1.961,1.975,2.002,1.969,1.979,1.980,0.355,0.943,1.145,0.883,0.593,0.686,0.617,0.579,-0.674,3.143,0.796,0.000,111.767,133.327
2010-11-03 15:00:00,1.073,0.256,0.491,0.837,2.454,2.350,-2.953,2.130,1.199,1.688,0.587,0.796,-0.365,-1.428,0.077,-0.995,0.555,0.591,1.272,1.585,0.598,0.597,0.685,0.598,2.478,1.037,0.998,1.069,1.081,1.065,1.065,1.007,0.999,0.930,0.872,0.874,1.130,0.796,0.732,0.519,0.769,0.846,1.021,1.004,0.950,0.890,0.683,1.933,1.948,1.961,1.976,2.002,1.964,1.980,1.980,0.303,-1.651,1.034,0.638,0.522,0.608,0.800,0.615,-1.185,2.072,0.920,0.000,112.204,134.075
2010-11-03 15:30:00,1.077,0.256,0.467,0.840,2.333,66.000,-2.103,2.883,1.218,1.708,0.589,0.828,-0.421,-0.511,0.048,2.905,0.497,0.420,1.271,1.583,0.624,0.626,0.685,0.598,3.898,1.114,0.991,1.074,1.083,1.079,1.079,1.006,1.000,0.931,0.872,0.874,2.019,1.106,0.796,0.523,0.770,0.746,0.760,0.928,0.962,0.890,0.684,1.935,1.948,1.960,1.975,2.002,1.953,1.980,1.980,0.261,0.315,0.974,0.466,0.666,0.523,0.723,0.582,-1.872,1.813,1.120,0.000,112.414,133.803
2010-11-04 09:30:00,1.071,0.255,0.584,0.835,2.922,-3.561,-7.931,2.980,1.242,1.687,0.590,0.867,-1.015,-0.380,0.232,0.375,0.650,0.502,1.271,1.582,0.679,0.640,0.685,0.598,3.937,1.120,0.994,1.077,1.085,1.106,1.106,1.006,1.001,0.931,0.872,0.874,5.146,1.347,0.832,0.527,0.770,0.688,0.697,1.015,0.962,0.894,0.686,1.939,1.952,1.969,1.969,2.002,1.953,1.980,1.982,0.697,0.126,1.196,0.591,0.801,0.812,0.925,0.764,2.153,0.523,0.603,0.000,112.500,134.678
2010-11-04 10:00:00,1.080,0.256,0.474,0.842,2.372,-1.372,-3.952,4.614,1.276,1.719,0.591,0.966,-0.768,-0.274,-0.079,0.087,0.705,0.480,1.270,1.579,0.627,0.668,0.688,0.597,4.293,1.141,0.996,1.079,1.086,1.232,1.232,1.005,1.002,0.933,0.873,0.874,-1.512,2.220,0.922,0.532,0.773,0.892,0.706,1.003,0.958,0.912,0.690,1.952,1.964,1.969,1.969,2.002,1.980,1.989,1.998,0.210,0.230,1.299,0.564,0.391,0.643,0.727,0.618,-2.127,1.844,0.796,0.000,112.623,133.793
2010-11-04 10:30:00,1.073,0.258,0.438,0.837,2.189,-1.902,18.100,3.336,1.243,1.704,0.592,1.023,-0.678,-0.317,4.923,0.366,0.684,0.524,1.269,1.577,0.517,0.689,0.690,0.597,5.010,1.184,1.000,1.079,1.086,1.297,1.297,1.004,1.004,0.934,0.873,0.873,-0.832,4.007,1.001,0.536,0.775,0.803,0.807,0.952,0.952,0.917,0.690,1.952,1.964,1.969,1.975,2.002,1.989,1.989,1.998,-0.128,4.392,1.261,0.639,0.673,0.865,0.707,0.613,-1.887,2.077,1.150,0.000,112.796,134.794
2010-11-04 11:00:00,1.075,0.256,0.514,0.838,2.572,7.673,3.162,3.203,1.255,1.714,0.593,1.050,1.858,-1.413,-91.500,0.811,0.697,0.458,1.268,1.575,0.566,0.699,0.692,0.597,5.380,1.213,1.002,1.082,1.087,1.296,1.296,1.003,1.003,0.934,0.874,0.874,-6.778,6.607,1.075,0.539,0.777,1.118,0.879,0.969,0.963,0.918,0.691,1.967,1.976,1.976,1.976,2.002,1.989,1.989,1.984,0.472,0.654,1.350,0.648,0.703,1.165,0.957,0.708,1.513,0.985,0.903,0.000,113.513,135.484
2010-11-04 11:30:00,1.070,0.255,0.464,0.834,2.321,2.992,2.481,2.993,1.220,1.699,0.593,1.062,1.078,4.567,1.575,0.775,0.735,0.509,1.268,1.573,0.561,0.704,0.692,0.597,5.602,1.241,0.998,1.084,1.088,1.283,1.283,1.002,1.004,0.935,0.874,0.872,2.152,10.071,1.109,0.542,0.779,1.080,0.888,0.914,0.961,0.915,0.690,1.967,1.972,1.972,1.972,2.002,1.989,1.997,1.979,0.146,1.094,1.355,0.741,0.426,1.443,0.746,0.637,1.665,0.913,0.820,0.000,113.484,136.107
2010-11-04 12:00:00,1.060,0.252,0.306,0.826,1.529,1.467,1.813,2.579,1.185,1.661,0.593,1.039,0.611,1.154,0.188,-0.202,0.853,0.523,1.267,1.571,0.509,0.706,0.692,0.597,5.580,1.268,0.991,1.083,1.088,1.244,1.244,1.001,1.004,0.936,0.874,0.872,1.113,12.600,1.135,0.542,0.780,0.244,0.874,0.735,0.913,0.903,0.685,1.952,1.952,1.952,1.951,2.002,1.989,1.998,1.976,-0.087,-0.085,1.463,0.775,0.557,0.951,0.701,0.624,0.906,0.804,0.785,0.000,113.624,137.555
2010-11-04 12:30:00,1.055,0.252,0.309,0.823,1.546,1.043,1.789,2.279,1.169,1.647,0.593,0.996,0.401,0.759,0.100,-0.660,0.912,1.009,1.266,1.569,0.481,0.706,0.692,0.598,5.422,1.281,0.983,1.080,1.086,1.208,1.208,0.999,1.003,0.937,0.874,0.871,0.664,12.773,1.163,0.542,0.780,0.391,0.907,0.663,0.908,0.898,0.685,1.946,1.946,1.946,1.946,2.002,1.989,1.998,1.960,0.035,-0.762,1.312,1.226,0.459,0.738,0.624,0.561,0.927,0.816,0.624,0.000,113.377,137.807
2010-11-04 13:00:00,1.066,0.254,0.272,0.831,1.359,1.835,1.898,2.549,1.183,1.676,0.593,0.966,0.362,0.588,0.211,0.856,0.905,0.996,1.266,1.567,0.438,0.704,0.693,0.598,3.731,1.272,0.973,1.077,1.085,1.181,1.181,0.996,1.002,0.937,0.875,0.871,0.559,6.595,1.190,0.542,0.779,0.649,0.823,0.607,0.888,0.887,0.682,1.941,1.941,1.941,1.941,2.002,1.989,1.984,1.969,0.111,1.250,1.272,1.206,0.395,0.739,0.613,0.508,0.935,1.447,1.214,0.000,113.294,136.388
2010-11-04 13:30:00,1.067,0.255,0.272,0.831,1.359,1.471,1.756,2.396,1.178,1.686,0.593,0.952,0.389,0.518,0.115,0.415,0.884,1.017,1.265,1.565,0.424,0.706,0.695,0.599,2.678,1.268,0.965,1.074,1.083,1.164,1.164,0.994,1.002,0.938,0.876,0.871,0.668,4.029,1.222,0.542,0.780,0.497,0.792,0.608,0.878,0.887,0.682,1.941,1.941,1.941,1.941,2.002,1.989,1.975,1.969,0.071,0.493,1.251,1.202,0.486,0.668,0.456,0.460,0.964,1.750,1.350,0.000,113.290,136.281
2010-11-04 14:00:00,1.064,0.253,0.276,0.830,1.379,1.000,1.949,2.377,1.173,1.659,0.594,0.915,0.433,0.429,0.197,-1.263,0.886,0.902,1.264,1.563,0.437,0.705,0.695,0.599,2.060,1.257,0.953,1.070,1.081,1.140,1.140,0.994,1.001,0.938,0.876,0.871,0.605,2.872,1.237,0.541,0.779,1.167,0.527,0.624,0.879,0.888,0.681,1.941,1.941,1.941,1.959,2.002,1.989,1.973,1.964,0.070,1.821,1.275,1.120,0.373,0.750,0.605,0.500,0.973,1.292,1.039,0.000,113.475,136.797
2010-11-04 14:30:00,1.069,0.255,0.265,0.833,1.323,1.368,3.802,2.293,1.180,1.653,0.594,0.903,0.654,0.361,0.921,0.664,0.804,1.011,1.264,1.561,0.404,0.706,0.695,0.600,1.646,1.248,0.950,1.067,1.080,1.128,1.128,0.994,1.001,0.939,0.876,0.870,0.617,2.351,1.245,0.540,0.778,0.821,0.553,0.587,0.877,0.885,0.679,1.941,1.941,1.941,1.959,2.002,1.991,1.983,1.983,0.904,0.958,1.115,1.200,0.470,0.675,0.615,0.586,0.319,1.000,0.646,0.000,113.344,136.048
2010-11-04 15:00:00,1.069,0.256,0.301,0.833,1.507,1.185,3.112,2.416,1.166,1.639,0.594,0.878,0.932,0.245,0.735,1.121,0.841,0.836,1.263,1.559,0.476,0.711,0.695,0.600,1.354,1.240,0.939,1.063,1.077,1.116,1.116,0.995,1.000,0.941,0.876,0.870,0.588,1.828,1.243,0.539,0.776,1.541,1.003,0.649,0.879,0.885,0.681,1.941,1.941,1.941,1.967,2.002,1.997,1.965,1.965,0.353,1.137,1.291,1.030,0.460,0.626,0.806,0.620,0.445,1.562,0.765,0.000,112.916,135.494
2010-11-04 15:30:00,1.068,0.256,0.319,0.832,1.597,0.683,3.111,2.571,1.181,1.634,0.595,0.848,1.834,0.005,16.900,1.960,0.682,0.902,1.263,1.557,0.486,0.720,0.695,0.601,1.129,1.232,0.924,1.057,1.075,1.104,1.104,0.998,1.000,0.942,0.877,0.869,0.348,1.479,1.230,0.537,0.773,2.451,1.081,0.700,0.857,0.886,0.682,1.941,1.941,1.941,1.963,2.002,1.997,1.965,1.959,3.036,3.134,1.037,1.128,0.429,0.547,0.721,0.587,0.520,1.532,0.925,0.000,112.990,135.796
2010-11-05 09:30:00,1.068,0.255,0.469,0.832,2.343,1.652,2.250,2.609,1.204,1.629,0.595,0.842,0.159,0.044,-8.857,2.226,0.506,0.567,1.262,1.556,0.600,0.724,0.695,0.601,1.128,1.232,0.924,1.056,1.074,1.098,1.098,0.999,0.999,0.942,0.877,0.868,0.515,1.365,1.230,0.537,0.772,2.048,1.345,0.712,0.863,0.888,0.682,1.956,1.956,1.957,1.957,2.002,1.997,1.965,1.963,-17.059,1.529,0.520,0.879,0.654,0.858,0.921,0.783,0.513,0.440,0.525,0.000,114.607,137.691
2010-11-05 10:00:00,1.068,0.255,0.421,0.832,2.107,1.121,2.572,2.228,1.225,1.639,0.596,0.820,1.193,-0.917,-6.205,2.644,0.263,0.748,1.262,1.554,0.695,0.725,0.695,0.602,1.125,1.220,0.922,1.056,1.074,1.083,1.083,1.000,0.998,0.942,0.877,0.868,0.631,1.214,1.186,0.535,0.768,1.444,1.479,0.715,0.844,0.888,0.686,1.956,1.956,1.957,1.957,2.002,1.981,1.965,1.965,-5.702,2.410,0.332,1.083,0.592,0.499,0.724,0.625,2.080,1.070,0.728,0.000,114.410,137.555
2010-11-05 10:30:00,1.038,0.249,0.177,0.809,0.883,0.537,1.413,1.570,1.133,1.550,0.596,0.770,0.575,0.620,0.129,-0.431,0.484,1.452,1.261,1.552,0.573,0.715,0.693,0.603,1.116,1.197,0.919,1.056,1.074,1.063,1.063,0.999,0.996,0.943,0.877,0.868,0.487,1.092,1.127,0.533,0.764,0.468,1.082,0.601,0.794,0.871,0.681,1.919,1.919,1.919,1.919,2.002,1.965,1.965,1.969,0.186,-0.271,0.427,1.845,0.503,0.576,0.684,0.621,2.065,1.113,0.972,0.000,114.278,141.306
2010-11-05 11:00:00,1.054,0.250,0.216,0.821,1.078,0.822,1.860,2.537,1.165,1.593,0.597,0.716,0.355,0.448,0.591,0.654,0.045,0.052,1.261,1.551,0.531,0.705,0.692,0.603,1.097,1.179,0.914,1.055,1.073,1.049,1.049,0.999,0.994,0.944,0.877,0.868,0.323,1.014,1.096,0.529,0.760,0.635,1.305,0.556,0.801,0.874,0.678,1.925,1.925,1.925,1.925,2.002,1.965,1.959,1.957,0.451,0.463,0.166,0.246,0.551,0.815,0.933,0.718,1.147,0.881,0.806,0.000,115.200,140.334
2010-11-05 11:30:00,1.053,0.251,0.219,0.820,1.097,0.628,1.713,2.326,1.133,1.588,0.597,0.683,0.415,0.564,0.348,0.062,0.286,1.074,1.260,1.549,0.516,0.695,0.692,0.604,1.080,1.172,0.908,1.056,1.074,1.042,1.042,0.997,0.993,0.945,0.878,0.867,0.294,0.987,1.082,0.527,0.755,1.408,1.140,0.567,0.794,0.869,0.678,1.925,1.925,1.925,1.928,2.002,1.965,1.963,1.941,0.431,0.020,0.327,1.349,0.671,1.479,0.737,0.642,1.176,0.821,0.786,0.000,114.393,139.528
2010-11-05 12:00:00,1.054,0.252,0.223,0.821,1.114,1.045,1.632,1.995,1.132,1.593,0.597,0.670,0.468,0.548,0.357,1.598,0.157,1.499,1.260,1.547,0.542,0.686,0.691,0.604,1.062,1.149,0.903,1.057,1.074,1.038,1.038,0.996,0.992,0.946,0.878,0.867,0.387,0.969,1.064,0.524,0.751,0.974,0.875,0.646,0.799,0.845,0.678,1.925,1.925,1.925,1.938,2.002,1.965,1.965,1.940,1.309,1.248,0.135,1.781,0.461,1.510,0.675,0.627,1.000,0.744,0.768,0.000,114.488,139.508
2010-11-05 12:30:00,1.067,0.255,0.212,0.831,1.061,271.000,1.721,2.580,1.174,1.626,0.598,0.672,0.496,0.495,1.016,0.049,0.059,1.169,1.259,1.545,0.526,0.683,0.690,0.604,1.042,1.130,0.900,1.057,1.074,1.038,1.038,0.995,0.993,0.946,0.879,0.866,0.635,0.949,1.052,0.523,0.749,0.628,0.727,0.615,0.797,0.838,0.676,1.925,1.925,1.925,1.935,2.002,1.965,1.969,1.959,2.443,0.073,0.029,1.480,0.440,0.983,0.620,0.559,1.000,0.752,0.609,0.000,114.492,137.817
2010-11-05 13:00:00,1.064,0.254,0.208,0.829,1.039,1.599,1.527,2.255,1.159,1.624,0.598,0.678,1.100,0.432,0.517,0.373,0.037,1.402,1.259,1.543,0.538,0.679,0.689,0.604,1.058,1.126,0.903,1.058,1.074,1.041,1.041,0.993,0.993,0.947,0.879,0.866,1.209,0.935,1.049,0.522,0.747,0.419,0.610,0.650,0.797,0.778,0.675,1.925,1.925,1.925,1.942,2.002,1.965,1.958,1.960,1.626,0.247,-0.026,1.627,0.506,0.995,0.605,0.505,1.000,1.197,1.172,0.000,114.393,138.011
2010-11-05 13:30:00,1.067,0.255,0.208,0.831,1.038,1.824,1.550,1.713,1.168,1.654,0.598,0.676,2.926,0.494,0.439,1.941,0.089,1.912,1.258,1.541,0.548,0.675,0.688,0.604,1.039,1.073,0.900,1.058,1.074,1.039,1.039,0.995,0.993,0.947,0.879,0.865,0.929,0.915,1.037,0.521,0.745,0.655,0.954,0.645,0.797,0.747,0.675,1.925,1.925,1.928,1.952,2.002,1.965,1.959,1.959,3.855,1.672,0.011,1.981,0.599,0.593,0.407,0.454,1.000,1.518,1.310,0.000,114.402,137.720
2010-11-05 14:00:00,1.059,0.251,0.235,0.825,1.177,0.801,1.533,1.306,1.144,1.639,0.598,0.676,-22.571,0.664,0.043,13.684,0.262,2.203,1.258,1.540,0.560,0.673,0.684,0.603,1.026,1.006,0.896,1.059,1.074,1.037,1.037,0.999,0.994,0.947,0.879,0.865,0.699,0.896,1.008,0.521,0.744,1.833,0.977,0.684,0.805,0.726,0.675,1.925,1.925,1.938,1.951,2.002,1.965,1.952,1.952,2.130,2.479,0.070,2.224,0.704,0.739,0.501,0.490,1.000,0.990,1.007,0.000,113.941,138.167
2010-11-05 14:30:00,1.056,0.253,0.234,0.822,1.170,0.721,1.630,0.818,1.130,1.661,0.598,0.665,0.193,1.174,0.283,-0.869,-0.011,2.257,1.258,1.538,0.590,0.664,0.675,0.603,1.010,0.922,0.891,1.060,1.075,1.033,1.033,1.001,0.992,0.948,0.879,0.864,0.458,0.873,0.963,0.519,0.745,1.716,0.954,0.698,0.805,0.693,0.675,1.925,1.925,1.937,1.947,2.002,1.959,1.952,1.952,2.014,-2.187,-0.072,2.038,0.466,0.526,0.433,0.580,0.680,-6.095,0.599,0.000,114.204,138.867
2010-11-05 15:00:00,1.051,0.251,0.238,0.819,1.190,0.796,1.427,-0.253,1.107,1.642,0.599,0.664,-0.634,-0.263,0.191,0.431,-0.144,2.944,1.257,1.536,0.537,0.651,0.659,0.602,0.997,0.819,0.888,1.061,1.075,1.029,1.029,1.001,0.992,0.948,0.879,0.864,0.462,0.855,0.908,0.518,0.747,1.017,1.077,0.626,0.805,0.661,0.675,1.925,1.925,1.938,1.933,2.002,1.958,1.952,1.949,1.224,0.113,-0.278,2.527,0.468,0.522,0.485,0.608,0.688,-2.318,0.710,0.000,114.315,139.644
2010-11-05 15:30:00,1.047,0.250,0.242,0.816,1.210,0.848,1.338,-0.987,1.103,1.634,0.598,0.658,0.002,0.299,0.227,0.554,-1.005,2.772,1.257,1.535,0.534,0.671,0.639,0.601,0.987,0.689,0.881,1.061,1.075,1.025,1.025,1.001,0.991,0.948,0.879,0.863,0.515,0.820,0.847,0.516,0.749,1.175,1.266,0.591,0.802,0.647,0.673,1.925,1.925,1.926,1.926,1.978,1.963,1.952,1.944,0.952,2.776,-0.841,2.388,0.515,0.517,0.442,0.575,0.668,-1.292,0.840,0.000,114.735,140.655
2010-11-08 09:30:00,1.026,0.243,0.145,0.799,0.725,0.243,1.242,-0.429,1.046,1.573,0.598,0.643,0.153,0.868,0.246,0.548,-2.187,3.640,1.257,1.534,0.364,0.657,0.624,0.599,0.987,0.686,0.881,1.057,1.073,1.021,1.021,1.001,0.990,0.949,0.879,0.863,0.369,0.806,0.794,0.514,0.749,1.055,1.279,0.548,0.793,0.639,0.670,1.886,1.886,1.886,1.886,1.979,1.963,1.952,1.934,0.762,1.145,-1.966,3.153,0.246,0.781,0.572,0.741,0.655,-2.696,0.473,0.000,115.291,144.329
2010-11-08 10:00:00,1.022,0.243,0.150,0.796,0.749,0.195,1.110,-0.532,1.039,1.566,0.597,0.603,0.182,-0.026,0.165,0.295,-0.074,3.428,1.256,1.532,0.282,0.649,0.599,0.596,0.989,0.675,0.880,1.047,1.068,1.015,1.015,0.997,0.987,0.949,0.879,0.863,0.194,0.761,0.696,0.508,0.749,0.814,1.242,0.520,0.783,0.630,0.669,1.883,1.883,1.883,1.883,1.968,1.952,1.952,1.930,0.566,0.638,-0.823,2.993,0.273,0.430,0.434,0.596,1.302,0.151,0.688,0.000,114.986,144.523
2010-11-08 10:30:00,1.017,0.242,0.186,0.792,0.930,0.386,1.135,-0.103,1.012,1.553,0.597,0.585,0.131,0.047,0.148,16.853,0.052,3.166,1.256,1.530,0.319,0.651,0.576,0.593,0.985,0.658,0.876,1.039,1.064,1.012,1.012,0.992,0.986,0.949,0.879,0.862,0.131,0.740,0.616,0.503,0.750,0.826,1.007,0.649,0.794,0.624,0.668,1.878,1.878,1.878,1.878,1.960,1.952,1.948,1.890,0.520,-24.636,-0.776,3.029,0.290,0.552,0.445,0.589,1.314,0.240,0.913,0.000,114.904,145.136
2010-11-08 11:00:00,1.012,0.240,0.160,0.787,0.801,-0.042,1.118,-0.319,1.006,1.538,0.596,0.562,0.089,0.113,0.067,0.320,-1.202,3.437,1.255,1.529,0.291,0.646,0.545,0.591,0.977,0.633,0.873,1.028,1.058,1.008,1.008,0.988,0.985,0.949,0.879,0.861,0.088,0.721,0.506,0.499,0.751,0.790,0.895,0.576,0.777,0.618,0.665,1.864,1.864,1.864,1.859,1.964,1.952,1.950,1.890,0.340,0.391,-1.814,2.986,0.298,0.909,0.559,0.692,0.722,-0.084,0.677,0.000,115.097,146.166
2010-11-08 11:30:00,1.004,0.239,0.152,0.781,0.760,0.129,1.047,-0.489,0.980,1.519,0.596,0.530,0.082,0.122,0.034,-0.876,0.150,3.020,1.255,1.527,0.288,0.638,0.517,0.588,0.976,0.612,0.871,1.016,1.052,1.004,1.004,0.983,0.982,0.949,0.879,0.861,0.058,0.695,0.387,0.494,0.752,0.410,0.875,0.548,0.776,0.625,0.664,1.855,1.855,1.855,1.850,1.954,1.952,1.934,1.868,0.310,-1.395,-1.170,2.943,0.283,0.762,0.492,0.589,1.000,0.194,0.747,0.000,114.797,146.904
2010-11-08 12:00:00,1.007,0.241,0.167,0.783,0.837,-0.097,0.588,-0.596,0.956,1.530,0.594,0.498,0.024,0.104,-0.113,2.667,3.326,3.333,1.254,1.525,0.302,0.629,0.499,0.585,0.964,0.576,0.862,1.001,1.044,0.990,0.990,0.979,0.979,0.949,0.879,0.861,0.031,0.663,0.283,0.488,0.752,0.877,0.829,0.582,0.733,0.621,0.661,1.842,1.842,1.842,1.836,1.996,1.952,1.921,1.850,0.194,2.420,1.462,3.047,0.302,0.531,0.477,0.598,0.699,0.192,0.664,0.000,114.229,145.806
2010-11-08 12:30:00,1.002,0.239,0.194,0.780,0.970,-0.311,0.492,-0.882,0.932,1.521,0.592,0.460,-0.149,0.045,-0.245,1.642,2.989,3.255,1.253,1.524,0.372,0.621,0.482,0.583,0.932,0.516,0.850,0.988,1.037,0.917,0.917,0.978,0.976,0.950,0.879,0.860,-0.072,0.617,0.161,0.482,0.752,1.297,0.886,0.673,0.705,0.621,0.661,1.842,1.842,1.842,1.834,1.987,1.946,1.868,1.841,0.108,1.319,1.629,2.933,0.414,0.384,0.437,0.537,0.655,0.188,0.504,0.000,113.480,145.505
2010-11-08 13:00:00,1.002,0.239,0.196,0.780,0.982,-0.334,0.461,-0.618,0.943,1.527,0.590,0.425,-0.407,-0.031,-0.196,1.383,2.957,3.554,1.252,1.522,0.374,0.615,0.465,0.581,0.895,0.453,0.836,0.976,1.031,0.836,0.836,0.979,0.972,0.949,0.879,0.859,-0.166,0.577,0.040,0.476,0.752,1.725,0.932,0.690,0.698,0.618,0.663,1.842,1.842,1.838,1.839,1.979,1.945,1.867,1.852,0.079,1.417,1.824,3.043,0.377,0.437,0.447,0.484,0.645,0.319,1.023,0.000,113.352,145.369
2010-11-08 13:30:00,1.000,0.238,0.210,0.778,1.049,-0.248,0.526,-0.263,0.936,1.537,0.589,0.392,-0.516,-0.110,-0.124,-0.850,2.314,3.423,1.251,1.520,0.381,0.608,0.455,0.579,0.854,0.382,0.822,0.965,1.025,0.765,0.765,0.980,0.969,0.949,0.878,0.859,-0.174,0.540,-0.060,0.469,0.751,1.704,0.927,0.709,0.712,0.610,0.663,1.842,1.842,1.838,1.838,1.972,1.942,1.849,1.849,0.096,-0.401,1.490,3.090,0.396,0.322,0.352,0.436,0.639,0.886,1.160,0.000,113.541,145.913
2010-11-08 14:00:00,0.993,0.237,0.221,0.773,1.105,-0.110,0.491,0.022,0.904,1.504,0.587,0.363,-0.565,-0.266,-0.147,5.170,2.810,5.861,1.250,1.518,0.375,0.593,0.450,0.578,0.812,0.304,0.807,0.955,1.019,0.722,0.722,0.982,0.966,0.949,0.878,0.858,-0.133,0.506,-0.116,0.462,0.751,3.581,1.295,0.667,0.719,0.609,0.661,1.842,1.842,1.836,1.826,1.969,1.935,1.849,1.836,-0.000,10.058,1.846,5.045,0.359,0.239,0.420,0.472,0.662,0.313,0.877,0.000,113.537,146.856
